seq	s	e	gc	n
chr18	26400000	26500000	0.44804	0.0
chr18	26500000	26600000	0.46112	0.0
chr18	26600000	26700000	0.45041	0.0
chr18	26700000	26800000	0.47498	0.0
chr18	26800000	26900000	0.44183	0.0
chr18	26900000	27000000	0.47005	0.0
chr18	27000000	27100000	0.39715	0.0
chr18	27100000	27200000	0.46141	0.0
chr18	27200000	27300000	0.4349	0.0
chr18	27300000	27400000	0.44393	0.0
chr18	27400000	27500000	0.41778	0.0
chr18	27500000	27600000	0.47056	0.0
chr18	27600000	27700000	0.44707	0.0
chr18	27700000	27800000	0.51447	0.0
chr18	27800000	27900000	0.50061	0.0
chr18	27900000	28000000	0.49642	0.0
chr18	28000000	28100000	0.44845	0.0
chr18	28100000	28200000	0.42917	0.0
chr18	28200000	28300000	0.47653	0.0
chr18	28300000	28400000	0.44496	0.0
chr18	28400000	28500000	0.40459	0.0
chr18	28500000	28600000	0.42772	0.0
chr18	28600000	28700000	0.44635	0.0
chr18	28700000	28800000	0.41091	0.0
chr18	28800000	28900000	0.4056	0.0
chr18	28900000	29000000	0.40213	0.0
chr18	29000000	29100000	0.39614	0.0
chr18	29100000	29200000	0.39456	0.0
chr18	29200000	29300000	0.39863	0.0
chr18	29300000	29400000	0.40136	0.0
chr18	29400000	29500000	0.40937	0.0
chr18	29500000	29600000	0.40363	0.0
chr18	29600000	29700000	0.40012	0.0
chr18	29700000	29800000	0.43652	0.0
chr18	29800000	29900000	0.45177	0.0
chr18	29900000	30000000	0.43941	0.0
chr18	30000000	30100000	0.46561	0.0
chr18	30100000	30200000	0.49516	0.0
chr18	30200000	30300000	0.50465	0.0
chr18	30300000	30400000	0.46031	0.0
chr18	30400000	30500000	0.44829	0.0
chr18	30500000	30600000	0.43639	0.0
chr18	30600000	30700000	0.4719	0.0
chr18	30700000	30800000	0.46486	0.0
chr18	30800000	30900000	0.45662	0.0
chr18	30900000	31000000	0.45847	0.0
chr18	31000000	31100000	0.45594	0.0
chr18	31100000	31200000	0.44049	0.0
chr18	31200000	31300000	0.44338	0.0
chr18	31300000	31400000	0.43597	0.0
chr18	31400000	31500000	0.45216	0.0
chr18	31500000	31600000	0.40599	0.0
chr18	31600000	31700000	0.41579	0.0
chr18	31700000	31800000	0.41967	0.0
chr18	31800000	31900000	0.40679	0.0
chr18	31900000	32000000	0.40935	0.0
chr18	32000000	32100000	0.40825	0.0
chr18	32100000	32200000	0.39829	0.0
chr18	32200000	32300000	0.40514	0.0
chr18	32300000	32400000	0.40908	0.0
chr18	32400000	32500000	0.40713	0.0
chr18	32500000	32600000	0.39991	0.0
chr18	32600000	32700000	0.39788	0.0
chr18	32700000	32800000	0.39404	0.0
chr18	32800000	32900000	0.39175	0.0
chr18	32900000	33000000	0.39231	0.0
chr18	33000000	33100000	0.37321	0.0
chr18	33100000	33200000	0.37393	0.0
chr18	33200000	33300000	0.38063	0.0
chr18	33300000	33400000	0.37854	0.0
chr18	33400000	33500000	0.38818	0.0
chr18	33500000	33600000	0.39345	0.0
chr18	33600000	33700000	0.39502	0.0
chr18	33700000	33800000	0.39639	0.0
chr18	33800000	33900000	0.4022	0.0
chr18	33900000	34000000	0.40238	0.0
chr18	34000000	34100000	0.40716	0.0
chr18	34100000	34200000	0.41859	0.0
chr18	34200000	34300000	0.43953	0.0
chr18	34300000	34400000	0.43411	0.0
chr18	34400000	34500000	0.41762	0.0
chr18	34500000	34600000	0.39918	0.0
chr18	34600000	34700000	0.45049	0.0
chr18	34700000	34800000	0.40228	0.0
chr18	34800000	34900000	0.43141	0.0
chr18	34900000	35000000	0.4278	0.0
chr18	35000000	35100000	0.41576	0.0
chr18	35100000	35200000	0.40748	0.0
chr18	35200000	35300000	0.40682	0.0
chr18	35300000	35400000	0.40698	0.0
chr18	35400000	35500000	0.39872	0.0
chr18	35500000	35600000	0.39576	0.0
chr18	35600000	35700000	0.42228	0.0
chr18	35700000	35800000	0.39532	0.0
chr18	35800000	35900000	0.40033	0.0
chr18	35900000	36000000	0.39275	0.0
chr18	36000000	36100000	0.39598	0.0
chr18	36100000	36200000	0.38699	0.0
chr18	36200000	36300000	0.38834	0.0
chr18	36300000	36400000	0.40525	0.0
chr18	36400000	36500000	0.38372	0.0
chr18	36500000	36600000	0.37713	0.0
chr18	36600000	36700000	0.3769	0.0
chr18	36700000	36800000	0.38704	0.0
chr18	36800000	36900000	0.37778	0.0
chr18	36900000	37000000	0.39823	0.0
chr18	37000000	37100000	0.429	0.0
chr18	37100000	37200000	0.42201	0.0
chr18	37200000	37300000	0.41546	0.0
chr18	37300000	37400000	0.40915	0.0
chr18	37400000	37500000	0.40106	0.0
chr18	37500000	37600000	0.37094	0.0
chr18	37600000	37700000	0.37393848569185756	0.01909
chr18	37700000	37800000	0.37449	0.0
chr18	37800000	37900000	0.37599	0.0
chr18	37900000	38000000	0.38348	0.0
chr18	38000000	38100000	0.38485	0.0
chr18	38100000	38200000	0.38349	0.0
chr18	38200000	38300000	0.38392	0.0
chr18	38300000	38400000	0.38349	0.0
chr18	38400000	38500000	0.38249	0.0
chr18	38500000	38600000	0.38195	0.0
chr18	38600000	38700000	0.38273	0.0
chr18	38700000	38800000	0.38238	0.0
chr18	38800000	38900000	0.38539	0.0
chr18	38900000	39000000	0.38416	0.0
chr18	39000000	39100000	0.38278	0.0
chr18	39100000	39200000	0.38179	0.0
chr18	39200000	39300000	0.38245	0.0
chr18	39300000	39400000	0.37617	0.0
chr18	39400000	39500000	0.37476	0.0
chr18	39500000	39600000	0.37041	0.0
chr18	39600000	39700000	0.39719	0.0
chr18	39700000	39800000	0.39133	0.0
chr18	39800000	39900000	0.39456	0.0
chr18	39900000	40000000	0.38309	0.0
chr18	40000000	40100000	0.39036	0.0
chr18	40100000	40200000	0.38105	0.0
chr18	40200000	40300000	0.37873	0.0
chr18	40300000	40400000	0.40153	0.0
chr18	40400000	40500000	0.38861	0.0
chr18	40500000	40600000	0.39443	0.0
chr18	40600000	40700000	0.39802	0.0
chr18	40700000	40800000	0.40661	0.0
chr18	40800000	40900000	0.39526	0.0
chr18	40900000	41000000	0.40626	0.0
chr18	41000000	41100000	0.41644	0.0
chr18	41100000	41200000	0.40437	0.0
chr18	41200000	41300000	0.41467	0.0
chr18	41300000	41400000	0.42703	0.0
chr18	41400000	41500000	0.41428	0.0
chr18	41500000	41600000	0.41133	0.0
chr18	41600000	41700000	0.40691	0.0
chr18	41700000	41800000	0.41311	0.0
chr18	41800000	41900000	0.40644	0.0
chr18	41900000	42000000	0.41072	0.0
chr18	42000000	42100000	0.40404	0.0
chr18	42100000	42200000	0.42858	0.0
chr18	42200000	42300000	0.42435	0.0
chr18	42300000	42400000	0.43228	0.0
chr18	42400000	42500000	0.4254	0.0
chr18	42500000	42600000	0.41936	0.0
chr18	42600000	42700000	0.40907	0.0
chr18	42700000	42800000	0.40677	0.0
chr18	42800000	42900000	0.4213	0.0
chr18	42900000	43000000	0.39268	0.0
chr18	43000000	43100000	0.39136	0.0
chr18	43100000	43200000	0.39059	0.0
chr18	43200000	43300000	0.38129	0.0
chr18	43300000	43400000	0.37927	0.0
chr18	43400000	43500000	0.37791	0.0
chr18	43500000	43600000	0.38013	0.0
chr18	43600000	43700000	0.36901	0.0
chr18	43700000	43800000	0.3647	0.0
chr18	43800000	43900000	0.37353	0.0
chr18	43900000	44000000	0.36949	0.0
chr18	44000000	44100000	0.37812	0.0
chr18	44100000	44200000	0.36704	0.0
chr18	44200000	44300000	0.37434	0.0
chr18	44300000	44400000	0.37973	0.0
chr18	44400000	44500000	0.37858	0.0
chr18	44500000	44600000	0.38581	0.0
chr18	44600000	44700000	0.40434	0.0
chr18	44700000	44800000	0.40504	0.0
chr18	44800000	44900000	0.40528	0.0
chr18	44900000	45000000	0.42002	0.0
chr18	45000000	45100000	0.40756	0.0
chr18	45100000	45200000	0.4058	0.0
chr18	45200000	45300000	0.36965	0.0
chr18	45300000	45400000	0.38748	0.0
chr18	45400000	45500000	0.4388	0.0
chr18	45500000	45600000	0.42148	0.0
chr18	45600000	45700000	0.41348	0.0
chr18	45700000	45800000	0.39981	0.0
chr18	45800000	45900000	0.39729	0.0
chr18	45900000	46000000	0.39396	0.0
chr18	46000000	46100000	0.38015	0.0
chr18	46100000	46200000	0.37914	0.0
chr18	46200000	46300000	0.38428	0.0
chr18	46300000	46400000	0.38015	0.0
chr18	46400000	46500000	0.37286	0.0
chr18	46500000	46600000	0.36981	0.0
chr18	46600000	46700000	0.38289	0.0
chr18	46700000	46800000	0.38025	0.0
chr18	46800000	46900000	0.37287	0.0
chr18	46900000	47000000	0.36781	0.0
chr18	47000000	47100000	0.38356	0.0
chr18	47100000	47200000	0.37637	0.0
chr18	47200000	47300000	0.37408	0.0
chr18	47300000	47400000	0.36638	0.0
chr18	47400000	47500000	0.37907	0.0
chr18	47500000	47600000	0.3744	0.0
chr18	47600000	47700000	0.3689	0.0
chr18	47700000	47800000	0.37504	0.0
chr18	47800000	47900000	0.38793	0.0
chr18	47900000	48000000	0.39069	0.0
chr18	48000000	48100000	0.39796	0.0
chr18	48100000	48200000	0.40465	0.0
chr18	48200000	48300000	0.41021	0.0
chr18	48300000	48400000	0.40555	0.0
chr18	48400000	48500000	0.42164	0.0
chr18	48500000	48600000	0.42635	0.0
chr18	48600000	48700000	0.41855	0.0
chr18	48700000	48800000	0.43324	0.0
chr18	48800000	48900000	0.41613	0.0
chr18	48900000	49000000	0.44509	0.0
chr18	49000000	49100000	0.44124	0.0
chr18	49100000	49200000	0.44121	0.0
chr18	49200000	49300000	0.43737	0.0
chr18	49300000	49400000	0.42455	0.0
chr18	49400000	49500000	0.42258	0.0
chr18	49500000	49600000	0.37944	0.0
chr18	49600000	49700000	0.41587	0.0
chr18	49700000	49800000	0.42551	0.0
chr18	49800000	49900000	0.40769	0.0
chr18	49900000	50000000	0.4084	0.0
chr18	50000000	50100000	0.40913	0.0
chr18	50100000	50200000	0.41439	0.0
chr18	50200000	50300000	0.40514	0.0
chr18	50300000	50400000	0.41644	0.0
chr18	50400000	50500000	0.42243	0.0
chr18	50500000	50600000	0.43012	0.0
chr18	50600000	50700000	0.41783	0.0
chr18	50700000	50800000	0.41503	0.0
chr18	50800000	50900000	0.40981	0.0
chr18	50900000	51000000	0.40267	0.0
chr18	51000000	51100000	0.40866	0.0
chr18	51100000	51200000	0.39837	0.0
chr18	51200000	51300000	0.39881	0.0
chr18	51300000	51400000	0.40382	0.0
chr18	51400000	51500000	0.40134	0.0
chr18	51500000	51600000	0.39045	0.0
chr18	51600000	51700000	0.39375	0.0
chr18	51700000	51800000	0.39858	0.0
chr18	51800000	51900000	0.39855	0.0
chr18	51900000	52000000	0.41896	0.0
chr18	52000000	52100000	0.43271	0.0
chr18	52100000	52200000	0.44159	0.0
chr18	52200000	52300000	0.44931	0.0
chr18	52300000	52400000	0.45048	0.0
chr18	52400000	52500000	0.45466	0.0
chr18	52500000	52600000	0.41884	0.0
chr18	52600000	52700000	0.41829	0.0
chr18	52700000	52800000	0.41802	0.0
chr18	52800000	52900000	0.42615	0.0
chr18	52900000	53000000	0.4217	0.0
chr18	53000000	53100000	0.44836	0.0
chr18	53100000	53200000	0.40976	0.0
chr18	53200000	53300000	0.41268	0.0
chr18	53300000	53400000	0.42183	0.0
chr18	53400000	53500000	0.42604	0.0
chr18	53500000	53600000	0.41658	0.0
chr18	53600000	53700000	0.42509	0.0
chr18	53700000	53800000	0.44333	0.0
chr18	53800000	53900000	0.4233	0.0
chr18	53900000	54000000	0.41171	0.0
chr18	54000000	54100000	0.40258	0.0
chr18	54100000	54200000	0.41937	0.0
chr18	54200000	54300000	0.40681	0.0
chr18	54300000	54400000	0.41696	0.0
chr18	54400000	54500000	0.40187	0.0
chr18	54500000	54600000	0.40947	0.0
chr18	54600000	54700000	0.39386	0.0
chr18	54700000	54800000	0.40206	0.0
chr18	54800000	54900000	0.40672	0.0
chr18	54900000	55000000	0.38994	0.0
chr18	55000000	55100000	0.38483	0.0
chr18	55100000	55200000	0.37625	0.0
chr18	55200000	55300000	0.39085	0.0
chr18	55300000	55400000	0.37939	0.0
chr18	55400000	55500000	0.38401	0.0
chr18	55500000	55600000	0.3876	0.0
chr18	55600000	55700000	0.39758	0.0
chr18	55700000	55800000	0.39835	0.0
chr18	55800000	55900000	0.40203	0.0
chr18	55900000	56000000	0.40898	0.0
chr18	56000000	56100000	0.41169	0.0
chr18	56100000	56200000	0.41559	0.0
chr18	56200000	56300000	0.44279	0.0
chr18	56300000	56400000	0.5075	0.0
chr18	56400000	56500000	0.50043	0.0
chr18	56500000	56600000	0.49082	0.0
chr18	56600000	56700000	0.49807	0.0
chr18	56700000	56800000	0.5187	0.0
chr18	56800000	56900000	0.47299	0.0
chr18	56900000	57000000	0.45135	0.0
chr18	57000000	57100000	0.4897	0.0
chr18	57100000	57200000	0.4586	0.0
chr18	57200000	57300000	0.45778	0.0
chr18	57300000	57400000	0.46277	0.0
chr18	57400000	57500000	0.48116	0.0
chr18	57500000	57600000	0.47591	0.0
chr18	57600000	57700000	0.46368	0.0
chr18	57700000	57800000	0.45148	0.0
chr18	57800000	57900000	0.43548	0.0
chr18	57900000	58000000	0.42335	0.0
chr18	58000000	58100000	0.41513	0.0
chr18	58100000	58200000	0.40006	0.0
chr18	58200000	58300000	0.42352	0.0
chr18	58300000	58400000	0.40067	0.0
chr18	58400000	58500000	0.42835	0.0
chr18	58500000	58600000	0.43444	0.0
chr18	58600000	58700000	0.45311	0.0
chr18	58700000	58800000	0.43288	0.0
chr18	58800000	58900000	0.42461	0.0
chr18	58900000	59000000	0.42315	0.0
chr18	59000000	59100000	0.42425	0.0
chr18	59100000	59200000	0.42035	0.0
chr18	59200000	59300000	0.42908	0.0
chr18	59300000	59400000	0.41855	0.0
chr18	59400000	59500000	0.41099	0.0
chr18	59500000	59600000	0.39318	0.0
chr18	59600000	59700000	0.41305	0.0
chr18	59700000	59800000	0.42765	0.0
chr18	59800000	59900000	0.42909	0.0
chr18	59900000	60000000	0.42179	0.0
chr18	60000000	60100000	0.42333	0.0
chr18	60100000	60200000	0.4499	0.0
chr18	60200000	60300000	0.4488	0.0
chr18	60300000	60400000	0.43889	0.0
chr18	60400000	60500000	0.44253	0.0
chr18	60500000	60600000	0.4314	0.0
chr18	60600000	60700000	0.45235	0.0
chr18	60700000	60800000	0.46969	0.0
chr18	60800000	60900000	0.45717	0.0
chr18	60900000	61000000	0.46865	0.0
chr18	61000000	61100000	0.47264	0.0
chr18	61100000	61200000	0.44723	0.0
chr18	61200000	61300000	0.4248	0.0
chr18	61300000	61400000	0.46956	0.0
chr18	61400000	61500000	0.46965	0.0
chr18	61500000	61600000	0.45828	0.0
chr18	61600000	61700000	0.44214	0.0
chr18	61700000	61800000	0.45479	0.0
chr18	61800000	61900000	0.44116	0.0
chr18	61900000	62000000	0.4275	0.0
chr18	62000000	62100000	0.44284	0.0
chr18	62100000	62200000	0.43731	0.0
chr18	62200000	62300000	0.44954	0.0
chr18	62300000	62400000	0.43216	0.0
chr18	62400000	62500000	0.42614	0.0
chr18	62500000	62600000	0.40959	0.0
chr18	62600000	62700000	0.41181	0.0
chr18	62700000	62800000	0.40651	0.0
chr18	62800000	62900000	0.449	0.0
chr18	62900000	63000000	0.44968	0.0
chr18	63000000	63100000	0.44904	0.0
chr18	63100000	63200000	0.48112	0.0
chr18	63200000	63300000	0.46292	0.0
chr18	63300000	63400000	0.42894	0.0
chr18	63400000	63500000	0.42616	0.0
chr18	63500000	63600000	0.42889	0.0
chr18	63600000	63700000	0.42201	0.0
chr18	63700000	63800000	0.44724	0.0
chr18	63800000	63900000	0.45571	0.0
chr18	63900000	64000000	0.44097	0.0
chr18	64000000	64100000	0.44326	0.0
chr18	64100000	64200000	0.42312	0.0
chr18	64200000	64300000	0.40036	0.0
chr18	64300000	64400000	0.43044	0.0
chr18	64400000	64500000	0.4129	0.0
chr18	64500000	64600000	0.42043	0.0
chr18	64600000	64700000	0.4162	0.0
chr18	64700000	64800000	0.42586	0.0
chr18	64800000	64900000	0.41235	0.0
chr18	64900000	65000000	0.4128	0.0
chr18	65000000	65100000	0.43368	0.0
chr18	65100000	65200000	0.41483	0.0
chr18	65200000	65300000	0.42811	0.0
chr18	65300000	65400000	0.43609	0.0
chr18	65400000	65500000	0.42583	0.0
chr18	65500000	65600000	0.4318	0.0
chr18	65600000	65700000	0.43277	0.0
chr18	65700000	65800000	0.42137	0.0
chr18	65800000	65900000	0.42111	0.0
chr18	65900000	66000000	0.40641	0.0
chr18	66000000	66100000	0.40434	0.0
chr18	66100000	66200000	0.39551	0.0
chr18	66200000	66300000	0.40803	0.0
chr18	66300000	66400000	0.41541	0.0
chr18	66400000	66500000	0.42821	0.0
chr18	66500000	66600000	0.4308	0.0
chr18	66600000	66700000	0.40128	0.0
chr18	66700000	66800000	0.39624	0.0
chr18	66800000	66900000	0.39406	0.0
chr18	66900000	67000000	0.38692	0.0
chr18	67000000	67100000	0.38474	0.0
chr18	67100000	67200000	0.39002	0.0
chr18	67200000	67300000	0.37496	0.0
chr18	67300000	67400000	0.37194	0.0
chr18	67400000	67500000	0.37691	0.0
chr18	67500000	67600000	0.37562	0.0
chr18	67600000	67700000	0.37033	0.0
chr18	67700000	67800000	0.37911	0.0
chr18	67800000	67900000	0.38285	0.0
chr18	67900000	68000000	0.37503	0.0
chr18	68000000	68100000	0.37712	0.0
chr18	68100000	68200000	0.37827	0.0
chr18	68200000	68300000	0.39228	0.0
chr18	68300000	68400000	0.382	0.0
chr18	68400000	68500000	0.39087	0.0
chr18	68500000	68600000	0.38481	0.0
chr18	68600000	68700000	0.38418	0.0
chr18	68700000	68800000	0.38888	0.0
chr18	68800000	68900000	0.39655	0.0
chr18	68900000	69000000	0.41005	0.0
chr18	69000000	69100000	0.41334	0.0
chr18	69100000	69200000	0.42024	0.0
chr18	69200000	69300000	0.42638	0.0
chr18	69300000	69400000	0.43566	0.0
chr18	69400000	69500000	0.4385	0.0
chr18	69500000	69600000	0.43024	0.0
chr18	69600000	69700000	0.4457	0.0
chr18	69700000	69800000	0.4709	0.0
chr18	69800000	69900000	0.47828	0.0
chr18	69900000	70000000	0.4509	0.0
chr18	70000000	70100000	0.45789	0.0
chr18	70100000	70200000	0.44961	0.0
chr18	70200000	70300000	0.43947	0.0
chr18	70300000	70400000	0.46455	0.0
chr18	70400000	70500000	0.46561	0.0
chr18	70500000	70600000	0.48505	0.0
chr18	70600000	70700000	0.46817	0.0
chr18	70700000	70800000	0.46824	0.0
chr18	70800000	70900000	0.46066	0.0
chr18	70900000	71000000	0.44851	0.0
chr18	71000000	71100000	0.45418	0.0
chr18	71100000	71200000	0.47849	0.0
chr18	71200000	71300000	0.49594	0.0
chr18	71300000	71400000	0.49611	0.0
chr18	71400000	71500000	0.50353	0.0
chr18	71500000	71600000	0.49914	0.0
chr18	71600000	71700000	0.46831	0.0
chr18	71700000	71800000	0.47976	0.0
chr18	71800000	71900000	0.46996	0.0
chr18	71900000	72000000	0.48902	0.0
chr18	72000000	72100000	0.48716	0.0
chr18	72100000	72200000	0.42591	0.0
chr18	72200000	72300000	0.4809	0.0
chr18	72300000	72400000	0.47489	0.0
chr18	72400000	72500000	0.45571	0.0
chr18	72500000	72600000	0.47038	0.0
chr18	72600000	72700000	0.45737	0.0
chr18	72700000	72800000	0.43877	0.0
chr18	72800000	72900000	0.45653	0.0
chr18	72900000	73000000	0.39617	0.0
chr18	73000000	73100000	0.49343	0.0
chr18	73100000	73200000	0.4729	0.0
chr18	73200000	73300000	0.47206	0.0
chr18	73300000	73400000	0.49777	0.0
chr18	73400000	73500000	0.436	0.0
chr18	73500000	73600000	0.46194	0.0
chr18	73600000	73700000	0.45037	0.0
chr18	73700000	73800000	0.46409	0.0
chr18	73800000	73900000	0.46317	0.0
chr18	73900000	74000000	0.45659	0.0
chr18	74000000	74100000	0.43972	0.0
chr18	74100000	74200000	0.42015	0.0
chr18	74200000	74300000	0.41441	0.0
chr18	74300000	74400000	0.41178	0.0
chr18	74400000	74500000	0.41345	0.0
chr18	74500000	74600000	0.43033	0.0
chr18	74600000	74700000	0.42628	0.0
chr18	74700000	74800000	0.44383	0.0
chr18	74800000	74900000	0.42642	0.0
chr18	74900000	75000000	0.40263	0.0
chr18	75000000	75100000	0.40189	0.0
chr18	75100000	75200000	0.39597	0.0
chr18	75200000	75300000	0.40346	0.0
chr18	75300000	75400000	0.40217	0.0
chr18	75400000	75500000	0.39549	0.0
chr18	75500000	75600000	0.39385	0.0
chr18	75600000	75700000	0.41683	0.0
chr18	75700000	75800000	0.45939	0.0
chr18	75800000	75900000	0.47574	0.0
chr18	75900000	76000000	0.47621	0.0
chr18	76000000	76100000	0.498	0.0
chr18	76100000	76200000	0.48776	0.0
chr18	76200000	76300000	0.49642	0.0
chr18	76300000	76400000	0.50931	0.0
chr18	76400000	76500000	0.4852	0.0
chr18	76500000	76600000	0.41599	0.0
chr18	76600000	76700000	0.44026	0.0
chr18	76700000	76800000	0.4617	0.0
chr18	76800000	76900000	0.47052	0.0
chr18	76900000	77000000	0.47327	0.0
chr18	77000000	77100000	0.44102	0.0
chr18	77100000	77200000	0.4581	0.0
chr18	77200000	77300000	0.44805	0.0
chr18	77300000	77400000	0.45665	0.0
chr18	77400000	77500000	0.44854	0.0
chr18	77500000	77600000	0.44444	0.0
chr18	77600000	77700000	0.44816	0.0
chr18	77700000	77800000	0.44118	0.0
chr18	77800000	77900000	0.4379	0.0
chr18	77900000	78000000	0.43158	0.0
chr18	78000000	78100000	0.45076	0.0
chr18	78100000	78200000	0.49085	0.0
chr18	78200000	78300000	0.48082	0.0
chr18	78300000	78400000	0.45037	0.0
chr18	78400000	78500000	0.48044	0.0
chr18	78500000	78600000	0.47905	0.0
chr18	78600000	78700000	0.49244	0.0
chr18	78700000	78800000	0.46421	0.0
chr18	78800000	78900000	0.4494	0.0
chr18	78900000	79000000	0.45031	0.0
chr18	79000000	79100000	0.45888	0.0
chr18	79100000	79200000	0.43974	0.0
chr18	79200000	79300000	0.4416	0.0
chr18	79300000	79400000	0.44168	0.0
chr18	79400000	79500000	0.44378	0.0
chr18	79500000	79600000	0.4588	0.0
chr18	79600000	79700000	0.45984	0.0
chr18	79700000	79800000	0.47578	0.0
chr18	79800000	79900000	0.46043	0.0
chr18	79900000	80000000	0.42295	0.0
chr18	80000000	80100000	0.4171	0.0
chr18	80100000	80200000	0.4054	0.0
chr18	80200000	80300000	0.43298	0.0
chr18	80300000	80400000	0.46397	0.0
chr18	80400000	80500000	0.42713	0.0
chr18	80500000	80600000	0.44611	0.0
chr18	80600000	80700000	0.42161	0.0
chr18	80700000	80800000	0.41166	0.0
chr18	80800000	80900000	0.41076	0.0
chr18	80900000	81000000	0.41228	0.0
chr18	81000000	81100000	0.40451	0.0
chr18	81100000	81200000	0.38948	0.0
chr18	81200000	81300000	0.38544	0.0
chr18	81300000	81400000	0.37244	0.0
chr18	81400000	81500000	0.38135	0.0
chr18	81500000	81600000	0.36659	0.0
chr18	81600000	81700000	0.36814	0.0
chr18	81700000	81800000	0.3771	0.0
chr18	81800000	81900000	0.38221	0.0
chr18	81900000	82000000	0.38816	0.0
chr18	82000000	82100000	0.37643	0.0
chr18	82100000	82200000	0.38371	0.0
chr18	82200000	82300000	0.38755	0.0
chr18	82300000	82400000	0.37388	0.0
chr18	82400000	82500000	0.36782	0.0
chr18	82500000	82600000	0.36522	0.0
chr18	82600000	82700000	0.38007	0.0
chr18	82700000	82800000	0.37356	0.0
chr18	82800000	82900000	0.37384	0.0
chr18	82900000	83000000	0.38917	0.0
chr18	83000000	83100000	0.36475	0.0
chr18	83100000	83200000	0.36504	0.0
chr18	83200000	83300000	0.36765	0.0
chr18	83300000	83400000	0.36681	0.0
chr18	83400000	83500000	0.36758	0.0
chr18	83500000	83600000	0.36976	0.0
chr18	83600000	83700000	0.37186	0.0
chr18	83700000	83800000	0.37519	0.0
chr18	83800000	83900000	0.37338	0.0
chr18	83900000	84000000	0.38744	0.0
chr18	84000000	84100000	0.37988	0.0
chr18	84100000	84200000	0.38274	0.0
chr18	84200000	84300000	0.39985	0.0
chr18	84300000	84400000	0.39658	0.0
chr18	84400000	84500000	0.39549	0.0
chr18	84500000	84600000	0.37628	0.0
chr18	84600000	84700000	0.3837	0.0
chr18	84700000	84800000	0.38353	0.0
chr18	84800000	84900000	0.37257	0.0
chr18	84900000	85000000	0.37642	0.0
chr18	85000000	85100000	0.35938	0.0
chr18	85100000	85200000	0.36741	0.0
chr18	85200000	85300000	0.36289	0.0
chr18	85300000	85400000	0.36988	0.0
chr18	85400000	85500000	0.37416	0.0
chr18	85500000	85600000	0.39256	0.0
chr18	85600000	85700000	0.3815	0.0
chr18	85700000	85800000	0.38632	0.0
chr18	85800000	85900000	0.39942	0.0
chr18	85900000	86000000	0.38851	0.0
chr18	86000000	86100000	0.39183	0.0
chr18	86100000	86134022	0.5099641408500382	0.0
chr19	0	100000	0.43526	0.0
chr19	100000	200000	0.42324	0.0
chr19	200000	300000	0.40871	0.0
chr19	300000	400000	0.45649	0.0
chr19	400000	500000	0.42868	0.0
chr19	500000	600000	0.43549	0.0
chr19	600000	700000	0.44761	0.0
chr19	700000	800000	0.46885	0.0
chr19	800000	900000	0.46339	0.0
chr19	900000	1000000	0.44395	0.0
chr19	1000000	1100000	0.43977	0.0
chr19	1100000	1200000	0.43048	0.0
chr19	1200000	1300000	0.42243	0.0
chr19	1300000	1400000	0.42007	0.0
chr19	1400000	1500000	0.41012	0.0
chr19	1500000	1600000	0.40904	0.0
chr19	1600000	1700000	0.40055	0.0
chr19	1700000	1800000	0.39572	0.0
chr19	1800000	1900000	0.39066	0.0
chr19	1900000	2000000	0.3859	0.0
chr19	2000000	2100000	0.3837	0.0
chr19	2100000	2200000	0.38975	0.0
chr19	2200000	2300000	0.3869	0.0
chr19	2300000	2400000	0.37891	0.0
chr19	2400000	2500000	0.38298	0.0
chr19	2500000	2600000	0.36897	0.0
chr19	2600000	2700000	0.36789	0.0
chr19	2700000	2800000	0.36934	0.0
chr19	2800000	2900000	0.37706	0.0
chr19	2900000	3000000	0.3724	0.0
chr19	3000000	3100000	0.36621	0.0
chr19	3100000	3200000	0.3682	0.0
chr19	3200000	3300000	0.3804	0.0
chr19	3300000	3400000	0.3696	0.0
chr19	3400000	3500000	0.37257	0.0
chr19	3500000	3600000	0.37566	0.0
chr19	3600000	3700000	0.36944	0.0
chr19	3700000	3800000	0.36286	0.0
chr19	3800000	3900000	0.38241	0.0
chr19	3900000	4000000	0.36983	0.0
chr19	4000000	4100000	0.37276	0.0
chr19	4100000	4200000	0.36767	0.0
chr19	4200000	4300000	0.37643	0.0
chr19	4300000	4400000	0.36778	0.0
chr19	4400000	4500000	0.37361	0.0
chr19	4500000	4600000	0.37099	0.0
chr19	4600000	4700000	0.37415	0.0
chr19	4700000	4800000	0.36615	0.0
chr19	4800000	4900000	0.37164	0.0
chr19	4900000	5000000	0.36595	0.0
chr19	5000000	5100000	0.37469	0.0
chr19	5100000	5200000	0.37349	0.0
chr19	5200000	5300000	0.37518	0.0
chr19	5300000	5400000	0.37821	0.0
chr19	5400000	5500000	0.38469	0.0
chr19	5500000	5600000	0.39176	0.0
chr19	5600000	5700000	0.37441	0.0
chr19	5700000	5800000	0.37959	0.0
chr19	5800000	5900000	0.36182	0.0
chr19	5900000	6000000	0.38339	0.0
chr19	6000000	6100000	0.36889	0.0
chr19	6100000	6200000	0.36868	0.0
chr19	6200000	6300000	0.38364	0.0
chr19	6300000	6400000	0.37081	0.0
chr19	6400000	6500000	0.38743	0.0
chr19	6500000	6600000	0.36884	0.0
chr19	6600000	6700000	0.37153	0.0
chr19	6700000	6800000	0.38385	0.0
