seq	s	e	gc	n
chr19	25700000	25800000	0.41479	0.0
chr19	25800000	25900000	0.41439	0.0
chr19	25900000	26000000	0.41258	0.0
chr19	26000000	26100000	0.40923	0.0
chr19	26100000	26200000	0.39939	0.0
chr19	26200000	26300000	0.40786	0.0
chr19	26300000	26400000	0.40178	0.0
chr19	26400000	26500000	0.42677	0.0
chr19	26500000	26600000	0.43421	0.0
chr19	26600000	26700000	0.43869	0.0
chr19	26700000	26800000	0.44031	0.0
chr19	26800000	26900000	0.42502	0.0
chr19	26900000	27000000	0.41708	0.0
chr19	27000000	27100000	0.4206	0.0
chr19	27100000	27200000	0.42576	0.0
chr19	27200000	27300000	0.41708	0.0
chr19	27300000	27400000	0.43286	0.0
chr19	27400000	27500000	0.4333	0.0
chr19	27500000	27600000	0.42145	0.0
chr19	27600000	27700000	0.40916	0.0
chr19	27700000	27800000	0.40189	0.0
chr19	27800000	27900000	0.37204	0.0
chr19	27900000	28000000	0.37138	0.0
chr19	28000000	28100000	0.40463	0.0
chr19	28100000	28200000	0.42448	0.0
chr19	28200000	28300000	0.43293	0.0
chr19	28300000	28400000	0.41996	0.0
chr19	28400000	28500000	0.43096	0.0
chr19	28500000	28600000	0.42929	0.0
chr19	28600000	28700000	0.44006	0.0
chr19	28700000	28800000	0.42505	0.0
chr19	28800000	28900000	0.44131	0.0
chr19	28900000	29000000	0.42282	0.0
chr19	29000000	29100000	0.44574	0.0
chr19	29100000	29200000	0.44203	0.0
chr19	29200000	29300000	0.40198	0.0
chr19	29300000	29400000	0.42871	0.0
chr19	29400000	29500000	0.43747	0.0
chr19	29500000	29600000	0.39602	0.0
chr19	29600000	29700000	0.45249	0.0
chr19	29700000	29800000	0.37641	0.0
chr19	29800000	29900000	0.42346	0.0
chr19	29900000	30000000	0.42728	0.0
chr19	30000000	30100000	0.41577	0.0
chr19	30100000	30200000	0.44136	0.0
chr19	30200000	30300000	0.40643	0.0
chr19	30300000	30400000	0.40185	0.0
chr19	30400000	30500000	0.40053	0.0
chr19	30500000	30600000	0.40096	0.0
chr19	30600000	30700000	0.38925	0.0
chr19	30700000	30800000	0.38442	0.0
chr19	30800000	30900000	0.39864	0.0
chr19	30900000	31000000	0.40105	0.0
chr19	31000000	31100000	0.41217	0.0
chr19	31100000	31200000	0.39512	0.0
chr19	31200000	31300000	0.3805	0.0
chr19	31300000	31400000	0.39825	0.0
chr19	31400000	31500000	0.39121	0.0
chr19	31500000	31600000	0.37979	0.0
chr19	31600000	31700000	0.40591	0.0
chr19	31700000	31800000	0.4067	0.0
chr19	31800000	31900000	0.40363	0.0
chr19	31900000	32000000	0.40278	0.0
chr19	32000000	32100000	0.41251	0.0
chr19	32100000	32200000	0.43683	0.0
chr19	32200000	32300000	0.43432	0.0
chr19	32300000	32400000	0.4436	0.0
chr19	32400000	32500000	0.43099	0.0
chr19	32500000	32600000	0.43416	0.0
chr19	32600000	32700000	0.4171	0.0
chr19	32700000	32800000	0.39994	0.0
chr19	32800000	32900000	0.42757	0.0
chr19	32900000	33000000	0.43215	0.0
chr19	33000000	33100000	0.42663	0.0
chr19	33100000	33200000	0.39217	0.0
chr19	33200000	33300000	0.39155	0.0
chr19	33300000	33400000	0.38747	0.0
chr19	33400000	33500000	0.375	0.0
chr19	33500000	33600000	0.38293	0.0
chr19	33600000	33700000	0.37846	0.0
chr19	33700000	33800000	0.38086	0.0
chr19	33800000	33900000	0.37988	0.0
chr19	33900000	34000000	0.38328	0.0
chr19	34000000	34100000	0.39181	0.0
chr19	34100000	34200000	0.41577	0.0
chr19	34200000	34300000	0.41885	0.0
chr19	34300000	34400000	0.39881	0.0
chr19	34400000	34500000	0.41048	0.0
chr19	34500000	34600000	0.42119	0.0
chr19	34600000	34700000	0.41288	0.0
chr19	34700000	34800000	0.41501	0.0
chr19	34800000	34900000	0.4321	0.0
chr19	34900000	35000000	0.39919	0.0
chr19	35000000	35100000	0.40704	0.0
chr19	35100000	35200000	0.39768	0.0
chr19	35200000	35300000	0.3888	0.0
chr19	35300000	35400000	0.38134	0.0
chr19	35400000	35500000	0.3767	0.0
chr19	35500000	35600000	0.3824	0.0
chr19	35600000	35700000	0.39106	0.0
chr19	35700000	35800000	0.38536	0.0
chr19	35800000	35900000	0.3892	0.0
chr19	35900000	36000000	0.40626	0.0
chr19	36000000	36100000	0.41967	0.0
chr19	36100000	36200000	0.42899	0.0
chr19	36200000	36300000	0.41963	0.0
chr19	36300000	36400000	0.43854	0.0
chr19	36400000	36500000	0.41829	0.0
chr19	36500000	36600000	0.39383	0.0
chr19	36600000	36700000	0.43666	0.0
chr19	36700000	36800000	0.43195	0.0
chr19	36800000	36900000	0.41824	0.0
chr19	36900000	37000000	0.39645	0.0
chr19	37000000	37100000	0.42998	0.0
chr19	37100000	37200000	0.41662	0.0
chr19	37200000	37300000	0.43962	0.0
chr19	37300000	37400000	0.42636	0.0
chr19	37400000	37500000	0.444	0.0
chr19	37500000	37600000	0.42189	0.0
chr19	37600000	37700000	0.44325	0.0
chr19	37700000	37800000	0.43676	0.0
chr19	37800000	37900000	0.44775	0.0
chr19	37900000	38000000	0.44131	0.0
chr19	38000000	38100000	0.44901	0.0
chr19	38100000	38200000	0.42628	0.0
chr19	38200000	38300000	0.42495	0.0
chr19	38300000	38400000	0.44341	0.0
chr19	38400000	38500000	0.44585	0.0
chr19	38500000	38600000	0.43118	0.0
chr19	38600000	38700000	0.42877	0.0
chr19	38700000	38800000	0.42114	0.0
chr19	38800000	38900000	0.40955	0.0
chr19	38900000	39000000	0.3987	0.0
chr19	39000000	39100000	0.40251	0.0
chr19	39100000	39200000	0.40308	0.0
chr19	39200000	39300000	0.39329	0.0
chr19	39300000	39400000	0.3937	0.0
chr19	39400000	39500000	0.39671	0.0
chr19	39500000	39600000	0.38496	0.0
chr19	39600000	39700000	0.37965	0.0
chr19	39700000	39800000	0.37258	0.0
chr19	39800000	39900000	0.37391	0.0
chr19	39900000	40000000	0.39119	0.0
chr19	40000000	40100000	0.39005	0.0
chr19	40100000	40200000	0.40049	0.0
chr19	40200000	40300000	0.4502	0.0
chr19	40300000	40400000	0.46005	0.0
chr19	40400000	40500000	0.45644	0.0
chr19	40500000	40600000	0.45571	0.0
chr19	40600000	40700000	0.43456	0.0
chr19	40700000	40800000	0.43732	0.0
chr19	40800000	40900000	0.42578	0.0
chr19	40900000	41000000	0.43583	0.0
chr19	41000000	41100000	0.47307	0.0
chr19	41100000	41200000	0.46776	0.0
chr19	41200000	41300000	0.43496	0.0
chr19	41300000	41400000	0.45399	0.0
chr19	41400000	41500000	0.43069	0.0
chr19	41500000	41600000	0.41775	0.0
chr19	41600000	41700000	0.50385	0.0
chr19	41700000	41800000	0.47272	0.0
chr19	41800000	41900000	0.47576	0.0
chr19	41900000	42000000	0.46661	0.0
chr19	42000000	42100000	0.47036	0.0
chr19	42100000	42200000	0.48836	0.0
chr19	42200000	42300000	0.49307	0.0
chr19	42300000	42400000	0.48139	0.0
chr19	42400000	42500000	0.47816	0.0
chr19	42500000	42600000	0.42292	0.0
chr19	42600000	42700000	0.4771	0.0
chr19	42700000	42800000	0.49176	0.0
chr19	42800000	42900000	0.42565	0.0
chr19	42900000	43000000	0.40103	0.0
chr19	43000000	43100000	0.39334	0.0
chr19	43100000	43200000	0.38819	0.0
chr19	43200000	43300000	0.37974	0.0
chr19	43300000	43400000	0.38964	0.0
chr19	43400000	43500000	0.45123	0.0
chr19	43500000	43600000	0.45676	0.0
chr19	43600000	43700000	0.47206	0.0
chr19	43700000	43800000	0.43479	0.0
chr19	43800000	43900000	0.46487	0.0
chr19	43900000	44000000	0.46462	0.0
chr19	44000000	44100000	0.41734	0.0
chr19	44100000	44200000	0.4523	0.0
chr19	44200000	44300000	0.46134	0.0
chr19	44300000	44400000	0.45735	0.0
chr19	44400000	44500000	0.46535	0.0
chr19	44500000	44600000	0.47864	0.0
chr19	44600000	44700000	0.48248	0.0
chr19	44700000	44800000	0.49598	0.0
chr19	44800000	44900000	0.47463	0.0
chr19	44900000	45000000	0.44674	0.0
chr19	45000000	45100000	0.50808	0.0
chr19	45100000	45200000	0.4886	0.0
chr19	45200000	45300000	0.49583	0.0
chr19	45300000	45400000	0.44223	0.0
chr19	45400000	45500000	0.40974	0.0
chr19	45500000	45600000	0.50238	0.0
chr19	45600000	45700000	0.46169	0.0
chr19	45700000	45800000	0.4798	0.0
chr19	45800000	45900000	0.44828	0.0
chr19	45900000	46000000	0.44282	0.0
chr19	46000000	46100000	0.47545	0.0
chr19	46100000	46200000	0.43548	0.0
chr19	46200000	46300000	0.44824	0.0
chr19	46300000	46400000	0.50234	0.0
chr19	46400000	46500000	0.49516	0.0
chr19	46500000	46600000	0.48253	0.0
chr19	46600000	46700000	0.4807	0.0
chr19	46700000	46800000	0.45113	0.0
chr19	46800000	46900000	0.45999	0.0
chr19	46900000	47000000	0.43835	0.0
chr19	47000000	47100000	0.44972	0.0
chr19	47100000	47200000	0.48966	0.0
chr19	47200000	47300000	0.51659	0.0
chr19	47300000	47400000	0.51347	0.0
chr19	47400000	47500000	0.49265	0.0
chr19	47500000	47600000	0.44073	0.0
chr19	47600000	47700000	0.46301	0.0
chr19	47700000	47800000	0.4371	0.0
chr19	47800000	47900000	0.47181	0.0
chr19	47900000	48000000	0.45652	0.0
chr19	48000000	48100000	0.45437	0.0
chr19	48100000	48200000	0.45396	0.0
chr19	48200000	48300000	0.4405	0.0
chr19	48300000	48400000	0.44216	0.0
chr19	48400000	48500000	0.41906	0.0
chr19	48500000	48600000	0.4101	0.0
chr19	48600000	48700000	0.40735	0.0
chr19	48700000	48800000	0.40219	0.0
chr19	48800000	48900000	0.39576	0.0
chr19	48900000	49000000	0.38207	0.0
chr19	49000000	49100000	0.38819	0.0
chr19	49100000	49200000	0.38201	0.0
chr19	49200000	49300000	0.38833	0.0
chr19	49300000	49400000	0.39537	0.0
chr19	49400000	49500000	0.3902	0.0
chr19	49500000	49600000	0.37768	0.0
chr19	49600000	49700000	0.3816	0.0
chr19	49700000	49800000	0.37989	0.0
chr19	49800000	49900000	0.37606	0.0
chr19	49900000	50000000	0.38241	0.0
chr19	50000000	50100000	0.38297	0.0
chr19	50100000	50200000	0.40525	0.0
chr19	50200000	50300000	0.40062	0.0
chr19	50300000	50400000	0.40246	0.0
chr19	50400000	50500000	0.40096	0.0
chr19	50500000	50600000	0.40047	0.0
chr19	50600000	50700000	0.39679	0.0
chr19	50700000	50800000	0.37579	0.0
chr19	50800000	50900000	0.37604	0.0
chr19	50900000	51000000	0.37159	0.0
chr19	51000000	51100000	0.38114	0.0
chr19	51100000	51200000	0.37805	0.0
chr19	51200000	51300000	0.3795	0.0
chr19	51300000	51400000	0.37581	0.0
chr19	51400000	51500000	0.37842	0.0
chr19	51500000	51600000	0.37284	0.0
chr19	51600000	51700000	0.37741	0.0
chr19	51700000	51800000	0.37543	0.0
chr19	51800000	51900000	0.37906	0.0
chr19	51900000	52000000	0.38474	0.0
chr19	52000000	52100000	0.38537	0.0
chr19	52100000	52200000	0.37912	0.0
chr19	52200000	52300000	0.38604	0.0
chr19	52300000	52400000	0.38737	0.0
chr19	52400000	52500000	0.38144	0.0
chr19	52500000	52600000	0.39002	0.0
chr19	52600000	52700000	0.40588	0.0
chr19	52700000	52800000	0.40796	0.0
chr19	52800000	52900000	0.42235	0.0
chr19	52900000	53000000	0.45618	0.0
chr19	53000000	53100000	0.46163	0.0
chr19	53100000	53200000	0.42436	0.0
chr19	53200000	53300000	0.45941	0.0
chr19	53300000	53400000	0.45525	0.0
chr19	53400000	53500000	0.48972	0.0
chr19	53500000	53600000	0.46732	0.0
chr19	53600000	53700000	0.44008	0.0
chr19	53700000	53800000	0.4655	0.0
chr19	53800000	53900000	0.46659	0.0
chr19	53900000	54000000	0.39091	0.0
chr19	54000000	54100000	0.45048	0.0
chr19	54100000	54200000	0.44835	0.0
chr19	54200000	54300000	0.42927	0.0
chr19	54300000	54400000	0.42252	0.0
chr19	54400000	54500000	0.42044	0.0
chr19	54500000	54600000	0.40545	0.0
chr19	54600000	54700000	0.39984	0.0
chr19	54700000	54800000	0.41168	0.0
chr19	54800000	54900000	0.4162	0.0
chr19	54900000	55000000	0.43298	0.0
chr19	55000000	55100000	0.45639	0.0
chr19	55100000	55200000	0.45793	0.0
chr19	55200000	55300000	0.44592	0.0
chr19	55300000	55400000	0.42188	0.0
chr19	55400000	55500000	0.43556	0.0
chr19	55500000	55600000	0.45779	0.0
chr19	55600000	55700000	0.47858	0.0
chr19	55700000	55800000	0.47754	0.0
chr19	55800000	55900000	0.45904	0.0
chr19	55900000	56000000	0.45779	0.0
chr19	56000000	56100000	0.45897	0.0
chr19	56100000	56200000	0.45711	0.0
chr19	56200000	56300000	0.47842	0.0
chr19	56300000	56400000	0.4735	0.0
chr19	56400000	56500000	0.46207	0.0
chr19	56500000	56600000	0.43295	0.0
chr19	56600000	56700000	0.47291	0.0
chr19	56700000	56800000	0.46172	0.0
chr19	56800000	56900000	0.47053	0.0
chr19	56900000	57000000	0.4912	0.0
chr19	57000000	57100000	0.4613	0.0
chr19	57100000	57200000	0.46749	0.0
chr19	57200000	57300000	0.4487	0.0
chr19	57300000	57400000	0.46727	0.0
chr19	57400000	57500000	0.45853	0.0
chr19	57500000	57600000	0.45022	0.0
chr19	57600000	57700000	0.41602	0.0
chr19	57700000	57800000	0.40277	0.0
chr19	57800000	57900000	0.41607	0.0
chr19	57900000	58000000	0.41595	0.0
chr19	58000000	58100000	0.44238	0.0
chr19	58100000	58200000	0.4538	0.0
chr19	58200000	58300000	0.4581	0.0
chr19	58300000	58400000	0.45845	0.0
chr19	58400000	58500000	0.44379	0.0
chr19	58500000	58600000	0.42335	0.0
chr19	58600000	58700000	0.41801	0.0
chr19	58700000	58800000	0.45685	0.0
chr19	58800000	58900000	0.48598	0.0
chr19	58900000	59000000	0.46317	0.0
chr19	59000000	59100000	0.4252	0.0
chr19	59100000	59200000	0.4521	0.0
chr19	59200000	59300000	0.45213	0.0
chr19	59300000	59400000	0.44042	0.0
chr19	59400000	59500000	0.45902	0.0
chr19	59500000	59600000	0.43959	0.0
chr19	59600000	59700000	0.44913	0.0
chr19	59700000	59800000	0.42565	0.0
chr19	59800000	59900000	0.41449	0.0
chr19	59900000	60000000	0.4093	0.0
chr19	60000000	60100000	0.41788	0.0
chr19	60100000	60200000	0.41689	0.0
chr19	60200000	60300000	0.39803	0.0
chr19	60300000	60400000	0.41568	0.0
chr19	60400000	60500000	0.4238	0.0
chr19	60500000	60600000	0.40704	0.0
chr19	60600000	60700000	0.42826	0.0
chr19	60700000	60800000	0.41634	0.0
chr19	60800000	60900000	0.4172	0.0
chr19	60900000	61000000	0.43785	0.0
chr19	61000000	61100000	0.43256	0.0
chr19	61100000	61200000	0.40921	0.0
chr19	61200000	61300000	0.41593	0.0
chr19	61300000	61400000	0.38777244551089785	0.79996
chr19	61400000	61420004	0.0	1.0
chrX	0	100000	0.0	1.0
chrX	100000	200000	0.0	1.0
chrX	200000	300000	0.0	1.0
chrX	300000	400000	0.0	1.0
chrX	400000	500000	0.0	1.0
chrX	500000	600000	0.0	1.0
chrX	600000	700000	0.0	1.0
chrX	700000	800000	0.0	1.0
chrX	800000	900000	0.0	1.0
chrX	900000	1000000	0.0	1.0
chrX	1000000	1100000	0.0	1.0
chrX	1100000	1200000	0.0	1.0
chrX	1200000	1300000	0.0	1.0
chrX	1300000	1400000	0.0	1.0
chrX	1400000	1500000	0.0	1.0
chrX	1500000	1600000	0.0	1.0
chrX	1600000	1700000	0.0	1.0
chrX	1700000	1800000	0.0	1.0
chrX	1800000	1900000	0.0	1.0
chrX	1900000	2000000	0.0	1.0
chrX	2000000	2100000	0.0	1.0
chrX	2100000	2200000	0.0	1.0
chrX	2200000	2300000	0.0	1.0
chrX	2300000	2400000	0.0	1.0
chrX	2400000	2500000	0.0	1.0
chrX	2500000	2600000	0.0	1.0
chrX	2600000	2700000	0.0	1.0
chrX	2700000	2800000	0.0	1.0
chrX	2800000	2900000	0.0	1.0
chrX	2900000	3000000	0.0	1.0
chrX	3000000	3100000	0.41334616104118227	0.62581
chrX	3100000	3200000	0.4064332624918106	0.37419
chrX	3200000	3300000	0.41165	0.0
chrX	3300000	3400000	0.40096	0.0
chrX	3400000	3500000	0.398	0.0
chrX	3500000	3600000	0.39376	0.5
chrX	3600000	3700000	0.40704	0.0
chrX	3700000	3800000	0.4003442297227179	0.20983
chrX	3800000	3900000	0.40637899215305073	0.29017
chrX	3900000	4000000	0.40242	0.0
chrX	4000000	4100000	0.39734	0.0
chrX	4100000	4200000	0.41138	0.5
chrX	4200000	4300000	0.40112	0.0
chrX	4300000	4400000	0.40866	0.0
chrX	4400000	4500000	0.39628	0.0
chrX	4500000	4600000	0.40875125586068317	0.04448
chrX	4600000	4700000	0.3860196885101381	0.45552
chrX	4700000	4800000	0.40984	0.0
chrX	4800000	4900000	0.39439258221431606	0.36477
chrX	4900000	5000000	0.408175014392631	0.63523
chrX	5000000	5100000	0.39859	0.0
chrX	5100000	5200000	0.4075	0.0
chrX	5200000	5300000	0.41428	0.0
chrX	5300000	5400000	0.39055	0.0
chrX	5400000	5500000	0.40728	0.0
chrX	5500000	5600000	0.40964	0.0
chrX	5600000	5700000	0.4121	0.0
chrX	5700000	5800000	0.41412	0.0
chrX	5800000	5900000	0.39133	0.0
chrX	5900000	6000000	0.41447	0.0
chrX	6000000	6100000	0.39757	0.0
chrX	6100000	6200000	0.39931	0.0
chrX	6200000	6300000	0.3947	0.0
chrX	6300000	6400000	0.40638	0.0
chrX	6400000	6500000	0.39367	0.0
chrX	6500000	6600000	0.39454	0.0
chrX	6600000	6700000	0.39392	0.0
chrX	6700000	6800000	0.38959	0.0
chrX	6800000	6900000	0.39572	0.0
chrX	6900000	7000000	0.41163	0.0
chrX	7000000	7100000	0.41155	0.0
chrX	7100000	7200000	0.40823	0.0
chrX	7200000	7300000	0.41788	0.0
chrX	7300000	7400000	0.41134	0.0
chrX	7400000	7500000	0.47319	0.0
chrX	7500000	7600000	0.47932	0.0
chrX	7600000	7700000	0.47267	0.0
chrX	7700000	7800000	0.47126	0.0
chrX	7800000	7900000	0.46139	0.0
chrX	7900000	8000000	0.45429	0.0
chrX	8000000	8100000	0.45618	0.0
chrX	8100000	8200000	0.44021	0.0
chrX	8200000	8300000	0.41754	0.0
chrX	8300000	8400000	0.42172	0.0
chrX	8400000	8500000	0.41679	0.0
chrX	8500000	8600000	0.42222	0.0
chrX	8600000	8700000	0.41458	0.0
chrX	8700000	8800000	0.42716	0.0
chrX	8800000	8900000	0.43656	0.0
chrX	8900000	9000000	0.41822	0.0
chrX	9000000	9100000	0.40261	0.0
chrX	9100000	9200000	0.40257	0.0
chrX	9200000	9300000	0.42508	0.0
chrX	9300000	9400000	0.40288	0.0
chrX	9400000	9500000	0.42928	0.0
chrX	9500000	9600000	0.41922	0.0
chrX	9600000	9700000	0.38846	0.0
chrX	9700000	9800000	0.38786	0.0
chrX	9800000	9900000	0.38091	0.0
chrX	9900000	10000000	0.40665	0.0
chrX	10000000	10100000	0.39553	0.0
chrX	10100000	10200000	0.39247	0.0
chrX	10200000	10300000	0.39485	0.0
chrX	10300000	10400000	0.38935	0.0
chrX	10400000	10500000	0.40261	0.0
chrX	10500000	10600000	0.40215	0.0
chrX	10600000	10700000	0.40552	0.0
chrX	10700000	10800000	0.40116	0.0
chrX	10800000	10900000	0.40691	0.0
chrX	10900000	11000000	0.41978	0.0
chrX	11000000	11100000	0.42401	0.0
chrX	11100000	11200000	0.44587	0.0
chrX	11200000	11300000	0.45159	0.0
chrX	11300000	11400000	0.46089	0.0
chrX	11400000	11500000	0.45477	0.0
chrX	11500000	11600000	0.45438	0.0
chrX	11600000	11700000	0.46716	0.0
chrX	11700000	11800000	0.48028	0.0
chrX	11800000	11900000	0.46937	0.0
chrX	11900000	12000000	0.50453	0.0
chrX	12000000	12100000	0.47328	0.0
chrX	12100000	12200000	0.4602	0.0
chrX	12200000	12300000	0.45346	0.0
chrX	12300000	12400000	0.46642	0.0
chrX	12400000	12500000	0.43712	0.0
chrX	12500000	12600000	0.40725	0.0
chrX	12600000	12700000	0.42059	0.0
chrX	12700000	12800000	0.44305	0.0
chrX	12800000	12900000	0.42716	0.0
chrX	12900000	13000000	0.3837	0.0
chrX	13000000	13100000	0.41491	0.0
chrX	13100000	13200000	0.43705	0.0
chrX	13200000	13300000	0.43342	0.0
chrX	13300000	13400000	0.44525	0.0
chrX	13400000	13500000	0.384	0.0
chrX	13500000	13600000	0.37874	0.0
chrX	13600000	13700000	0.37314	0.0
chrX	13700000	13800000	0.40045	0.0
chrX	13800000	13900000	0.39373	0.0
chrX	13900000	14000000	0.3956	0.0
chrX	14000000	14100000	0.39631	0.0
chrX	14100000	14200000	0.38477	0.0
chrX	14200000	14300000	0.38359	0.0
chrX	14300000	14400000	0.39141	0.0
chrX	14400000	14500000	0.38697	0.0
chrX	14500000	14600000	0.38378	0.0
chrX	14600000	14700000	0.38481	0.0
chrX	14700000	14800000	0.37557	0.0
chrX	14800000	14900000	0.38938	0.0
chrX	14900000	15000000	0.38409	0.0
chrX	15000000	15100000	0.37679	0.0
chrX	15100000	15200000	0.37891	0.0
chrX	15200000	15300000	0.38558	0.0
chrX	15300000	15400000	0.38782	0.0
chrX	15400000	15500000	0.3798	0.0
chrX	15500000	15600000	0.37959	0.0
chrX	15600000	15700000	0.38389	0.0
chrX	15700000	15800000	0.37557	0.0
chrX	15800000	15900000	0.38986	0.0
chrX	15900000	16000000	0.38344	0.0
chrX	16000000	16100000	0.38126	0.0
chrX	16100000	16200000	0.39002	0.0
chrX	16200000	16300000	0.38892	0.0
chrX	16300000	16400000	0.39583	0.0
chrX	16400000	16500000	0.39284	0.0
chrX	16500000	16600000	0.38122	0.0
chrX	16600000	16700000	0.38352	0.0
chrX	16700000	16800000	0.39053	0.0
chrX	16800000	16900000	0.39036	0.0
chrX	16900000	17000000	0.38984	0.0
chrX	17000000	17100000	0.37643	0.0
chrX	17100000	17200000	0.38254	0.0
chrX	17200000	17300000	0.39075	0.0
chrX	17300000	17400000	0.40735	0.0
chrX	17400000	17500000	0.3993	0.0
chrX	17500000	17600000	0.39886	0.0
chrX	17600000	17700000	0.39857	0.0
chrX	17700000	17800000	0.41965	0.0
chrX	17800000	17900000	0.40079	0.0
chrX	17900000	18000000	0.39041	0.0
chrX	18000000	18100000	0.37377	0.0
chrX	18100000	18200000	0.3837	0.0
chrX	18200000	18300000	0.4093	0.0
chrX	18300000	18400000	0.39893	0.0
chrX	18400000	18500000	0.39804	0.0
chrX	18500000	18600000	0.38751	0.0
chrX	18600000	18700000	0.39434	0.0
chrX	18700000	18800000	0.3787	0.0
chrX	18800000	18900000	0.3779	0.0
chrX	18900000	19000000	0.37975	0.0
chrX	19000000	19100000	0.38652	0.0
chrX	19100000	19200000	0.39294	0.0
chrX	19200000	19300000	0.38328	0.0
chrX	19300000	19400000	0.39183	0.0
chrX	19400000	19500000	0.38862	0.0
chrX	19500000	19600000	0.39606	0.0
chrX	19600000	19700000	0.39188	0.0
chrX	19700000	19800000	0.4061	0.0
chrX	19800000	19900000	0.39376	0.0
chrX	19900000	20000000	0.40491	0.0
chrX	20000000	20100000	0.39551	0.0
chrX	20100000	20200000	0.40576	0.0
chrX	20200000	20300000	0.3963	0.0
chrX	20300000	20400000	0.37892	0.0
chrX	20400000	20500000	0.4189	0.0
chrX	20500000	20600000	0.45903	0.0
chrX	20600000	20700000	0.42335	0.0
chrX	20700000	20800000	0.43399	0.0
chrX	20800000	20900000	0.40998	0.0
chrX	20900000	21000000	0.40283	0.0
chrX	21000000	21100000	0.40964	0.0
chrX	21100000	21200000	0.40978	0.0
chrX	21200000	21300000	0.40608	0.0
chrX	21300000	21400000	0.39214	0.0
chrX	21400000	21500000	0.37535	0.0
chrX	21500000	21600000	0.37548	0.0
chrX	21600000	21700000	0.37791	0.0
chrX	21700000	21800000	0.39547	0.0
chrX	21800000	21900000	0.38607	0.0
chrX	21900000	22000000	0.38388	0.0
chrX	22000000	22100000	0.36805	0.0
chrX	22100000	22200000	0.36617	0.0
chrX	22200000	22300000	0.38843	0.0
chrX	22300000	22400000	0.3791	0.0
chrX	22400000	22500000	0.38443	0.0
chrX	22500000	22600000	0.38431	0.0
chrX	22600000	22700000	0.37997	0.0
chrX	22700000	22800000	0.39275	0.0
chrX	22800000	22900000	0.38368	0.0
chrX	22900000	23000000	0.38125	0.0
chrX	23000000	23100000	0.3869	0.0
chrX	23100000	23200000	0.35648	0.0
chrX	23200000	23300000	0.3821	0.0
chrX	23300000	23400000	0.38214	0.0
chrX	23400000	23500000	0.40075	0.0
chrX	23500000	23600000	0.37647	0.0
chrX	23600000	23700000	0.38453	0.0
chrX	23700000	23800000	0.40163	0.0
chrX	23800000	23900000	0.38982	0.0
chrX	23900000	24000000	0.39776	0.0
chrX	24000000	24100000	0.40465	0.0
chrX	24100000	24200000	0.39421	0.0
chrX	24200000	24300000	0.39705	0.0
chrX	24300000	24400000	0.38761	0.0
chrX	24400000	24500000	0.38449	0.0
chrX	24500000	24600000	0.40553	0.0
chrX	24600000	24700000	0.38798	0.0
chrX	24700000	24800000	0.37982	0.5
chrX	24800000	24900000	0.38322	0.0
chrX	24900000	25000000	0.40698603074077705	0.28629
chrX	25000000	25100000	0.398440778847499	0.21371
chrX	25100000	25200000	0.3955910818978122	0.28191
chrX	25200000	25300000	0.383586346254684	0.21809
chrX	25300000	25400000	0.39026	0.0
chrX	25400000	25500000	0.40368	0.0
chrX	25500000	25600000	0.37917	0.0
chrX	25600000	25700000	0.39804	0.0
chrX	25700000	25800000	0.39038	0.0
chrX	25800000	25900000	0.39894	0.0
chrX	25900000	26000000	0.3834	0.0
chrX	26000000	26100000	0.39257	0.0
chrX	26100000	26200000	0.39071	0.0
chrX	26200000	26300000	0.38427	0.0
chrX	26300000	26400000	0.40372	0.0
chrX	26400000	26500000	0.38143	0.0
chrX	26500000	26600000	0.39598	0.0
chrX	26600000	26700000	0.38442	0.0
chrX	26700000	26800000	0.40275	0.0
chrX	26800000	26900000	0.38725	0.0
chrX	26900000	27000000	0.38157	0.0
chrX	27000000	27100000	0.40396	0.5
chrX	27100000	27200000	0.40354	0.0
chrX	27200000	27300000	0.3972	0.0
chrX	27300000	27400000	0.38892	0.0
chrX	27400000	27500000	0.39023	0.0
chrX	27500000	27600000	0.39958	0.0
chrX	27600000	27700000	0.40524	0.0
chrX	27700000	27800000	0.38304	0.0
chrX	27800000	27900000	0.38538	0.0
chrX	27900000	28000000	0.40477	0.0
chrX	28000000	28100000	0.38772	0.0
chrX	28100000	28200000	0.38942	0.5
chrX	28200000	28300000	0.39212	0.0
chrX	28300000	28400000	0.3938	0.0
chrX	28400000	28500000	0.39047	0.0
chrX	28500000	28600000	0.39521	0.0
chrX	28600000	28700000	0.4083	0.0
chrX	28700000	28800000	0.38114	0.0
chrX	28800000	28900000	0.39091	0.0
chrX	28900000	29000000	0.40514	0.0
chrX	29000000	29100000	0.39788	0.5
chrX	29100000	29200000	0.38003	0.0
chrX	29200000	29300000	0.39497	0.0
chrX	29300000	29400000	0.393	0.0
chrX	29400000	29500000	0.40666	0.0
chrX	29500000	29600000	0.39881	0.0
chrX	29600000	29700000	0.39331	0.0
chrX	29700000	29800000	0.38573	0.0
chrX	29800000	29900000	0.40575	0.0
chrX	29900000	30000000	0.39248	0.0
chrX	30000000	30100000	0.38824	0.0
chrX	30100000	30200000	0.4062526684313893	0.06312
chrX	30200000	30300000	0.3888691575507885	0.43688
chrX	30300000	30400000	0.39331	0.0
chrX	30400000	30500000	0.40739	0.0
chrX	30500000	30600000	0.38109	0.0
chrX	30600000	30700000	0.40313	0.0
