seq	s	e	repeat_fraction
GRCr8:chr5	61200000	61300000	0.51091
GRCr8:chr5	61300000	61400000	0.46277
GRCr8:chr5	61400000	61500000	0.38229
GRCr8:chr5	61500000	61600000	0.25931
GRCr8:chr5	61600000	61700000	0.17648
GRCr8:chr5	61700000	61800000	0.34902
GRCr8:chr5	61800000	61900000	0.48504
GRCr8:chr5	61900000	62000000	0.38701
GRCr8:chr5	62000000	62100000	0.37663
GRCr8:chr5	62100000	62200000	0.62622
GRCr8:chr5	62200000	62300000	0.22569
GRCr8:chr5	62300000	62400000	0.59705
GRCr8:chr5	62400000	62500000	0.32891
GRCr8:chr5	62500000	62600000	0.39657
GRCr8:chr5	62600000	62700000	0.31955
GRCr8:chr5	62700000	62800000	0.28915
GRCr8:chr5	62800000	62900000	0.5109
GRCr8:chr5	62900000	63000000	0.33106
GRCr8:chr5	63000000	63100000	0.47322
GRCr8:chr5	63100000	63200000	0.4467
GRCr8:chr5	63200000	63300000	0.52359
GRCr8:chr5	63300000	63400000	0.4886
GRCr8:chr5	63400000	63500000	0.41248
GRCr8:chr5	63500000	63600000	0.27986
GRCr8:chr5	63600000	63700000	0.23808
GRCr8:chr5	63700000	63800000	0.27671
GRCr8:chr5	63800000	63900000	0.25475
GRCr8:chr5	63900000	64000000	0.18119
GRCr8:chr5	64000000	64100000	0.36398
GRCr8:chr5	64100000	64200000	0.41139
GRCr8:chr5	64200000	64300000	0.41503
GRCr8:chr5	64300000	64400000	0.3775
GRCr8:chr5	64400000	64500000	0.26634
GRCr8:chr5	64500000	64600000	0.206
GRCr8:chr5	64600000	64700000	0.43842
GRCr8:chr5	64700000	64800000	0.42633
GRCr8:chr5	64800000	64900000	0.33265
GRCr8:chr5	64900000	65000000	0.33452
GRCr8:chr5	65000000	65100000	0.37705
GRCr8:chr5	65100000	65200000	0.29766
GRCr8:chr5	65200000	65300000	0.3275
GRCr8:chr5	65300000	65400000	0.48886
GRCr8:chr5	65400000	65500000	0.38969
GRCr8:chr5	65500000	65600000	0.45192
GRCr8:chr5	65600000	65700000	0.32631
GRCr8:chr5	65700000	65800000	0.31327
GRCr8:chr5	65800000	65900000	0.26266
GRCr8:chr5	65900000	66000000	0.26988
GRCr8:chr5	66000000	66100000	0.30489
GRCr8:chr5	66100000	66200000	0.3388
GRCr8:chr5	66200000	66300000	0.39967
GRCr8:chr5	66300000	66400000	0.19092
GRCr8:chr5	66400000	66500000	0.39494
GRCr8:chr5	66500000	66600000	0.3644
GRCr8:chr5	66600000	66700000	0.29491
GRCr8:chr5	66700000	66800000	0.35246
GRCr8:chr5	66800000	66900000	0.36753
GRCr8:chr5	66900000	67000000	0.34064
GRCr8:chr5	67000000	67100000	0.50993
GRCr8:chr5	67100000	67200000	0.25734
GRCr8:chr5	67200000	67300000	0.4233
GRCr8:chr5	67300000	67400000	0.39064
GRCr8:chr5	67400000	67500000	0.50951
GRCr8:chr5	67500000	67600000	0.33497
GRCr8:chr5	67600000	67700000	0.53844
GRCr8:chr5	67700000	67800000	0.32587
GRCr8:chr5	67800000	67900000	0.4692
GRCr8:chr5	67900000	68000000	0.51214
GRCr8:chr5	68000000	68100000	0.5929
GRCr8:chr5	68100000	68200000	0.39785
GRCr8:chr5	68200000	68300000	0.37283
GRCr8:chr5	68300000	68400000	0.47115
GRCr8:chr5	68400000	68500000	0.41212
GRCr8:chr5	68500000	68600000	0.56925
GRCr8:chr5	68600000	68700000	0.48949
GRCr8:chr5	68700000	68800000	0.39
GRCr8:chr5	68800000	68900000	0.34263
GRCr8:chr5	68900000	69000000	0.38631
GRCr8:chr5	69000000	69100000	0.53816
GRCr8:chr5	69100000	69200000	0.51513
GRCr8:chr5	69200000	69300000	0.50741
GRCr8:chr5	69300000	69400000	0.54126
GRCr8:chr5	69400000	69500000	0.57163
GRCr8:chr5	69500000	69600000	0.53609
GRCr8:chr5	69600000	69700000	0.47672
GRCr8:chr5	69700000	69800000	0.48416
GRCr8:chr5	69800000	69900000	0.63561
GRCr8:chr5	69900000	70000000	0.57755
GRCr8:chr5	70000000	70100000	0.58326
GRCr8:chr5	70100000	70200000	0.6034
GRCr8:chr5	70200000	70300000	0.62003
GRCr8:chr5	70300000	70400000	0.48774
GRCr8:chr5	70400000	70500000	0.6769
GRCr8:chr5	70500000	70600000	0.54806
GRCr8:chr5	70600000	70700000	0.44953
GRCr8:chr5	70700000	70800000	0.64051
GRCr8:chr5	70800000	70900000	0.523
GRCr8:chr5	70900000	71000000	0.4936
GRCr8:chr5	71000000	71100000	0.50782
GRCr8:chr5	71100000	71200000	0.54049
GRCr8:chr5	71200000	71300000	0.62553
GRCr8:chr5	71300000	71400000	0.45941
GRCr8:chr5	71400000	71500000	0.55469
GRCr8:chr5	71500000	71600000	0.49476
GRCr8:chr5	71600000	71700000	0.45441
GRCr8:chr5	71700000	71800000	0.46169
GRCr8:chr5	71800000	71900000	0.4561
GRCr8:chr5	71900000	72000000	0.45921
GRCr8:chr5	72000000	72100000	0.48652
GRCr8:chr5	72100000	72200000	0.65063
GRCr8:chr5	72200000	72300000	0.62818
GRCr8:chr5	72300000	72400000	0.49989
GRCr8:chr5	72400000	72500000	0.3923
GRCr8:chr5	72500000	72600000	0.15995
GRCr8:chr5	72600000	72700000	0.36862
GRCr8:chr5	72700000	72800000	0.37909
GRCr8:chr5	72800000	72900000	0.35294
GRCr8:chr5	72900000	73000000	0.17657
GRCr8:chr5	73000000	73100000	0.42632
GRCr8:chr5	73100000	73200000	0.3229
GRCr8:chr5	73200000	73300000	0.43756
GRCr8:chr5	73300000	73400000	0.39496
GRCr8:chr5	73400000	73500000	0.47786
GRCr8:chr5	73500000	73600000	0.41374
GRCr8:chr5	73600000	73700000	0.41486
GRCr8:chr5	73700000	73800000	0.58373
GRCr8:chr5	73800000	73900000	0.40898
GRCr8:chr5	73900000	74000000	0.47927
GRCr8:chr5	74000000	74100000	0.43023
GRCr8:chr5	74100000	74200000	0.39675
GRCr8:chr5	74200000	74300000	0.42668
GRCr8:chr5	74300000	74400000	0.48409
GRCr8:chr5	74400000	74500000	0.36499
GRCr8:chr5	74500000	74600000	0.21683
GRCr8:chr5	74600000	74700000	0.39139
GRCr8:chr5	74700000	74800000	0.35863
GRCr8:chr5	74800000	74900000	0.51013
GRCr8:chr5	74900000	75000000	0.48728
GRCr8:chr5	75000000	75100000	0.44721
GRCr8:chr5	75100000	75200000	0.35782
GRCr8:chr5	75200000	75300000	0.26297
GRCr8:chr5	75300000	75400000	0.34301
GRCr8:chr5	75400000	75500000	0.28587
GRCr8:chr5	75500000	75600000	0.20738
GRCr8:chr5	75600000	75700000	0.25418
GRCr8:chr5	75700000	75800000	0.34915
GRCr8:chr5	75800000	75900000	0.36011
GRCr8:chr5	75900000	76000000	0.31276
GRCr8:chr5	76000000	76100000	0.33794
GRCr8:chr5	76100000	76200000	0.32271
GRCr8:chr5	76200000	76300000	0.3288
GRCr8:chr5	76300000	76400000	0.31032
GRCr8:chr5	76400000	76500000	0.35094
GRCr8:chr5	76500000	76600000	0.26091
GRCr8:chr5	76600000	76700000	0.40725
GRCr8:chr5	76700000	76800000	0.2508
GRCr8:chr5	76800000	76900000	0.41794
GRCr8:chr5	76900000	77000000	0.49701
GRCr8:chr5	77000000	77100000	0.36414
GRCr8:chr5	77100000	77200000	0.31874
GRCr8:chr5	77200000	77300000	0.29244
GRCr8:chr5	77300000	77400000	0.50119
GRCr8:chr5	77400000	77500000	0.49059
GRCr8:chr5	77500000	77600000	0.4387
GRCr8:chr5	77600000	77700000	0.27063
GRCr8:chr5	77700000	77800000	0.34429
GRCr8:chr5	77800000	77900000	0.41031
GRCr8:chr5	77900000	78000000	0.42558
GRCr8:chr5	78000000	78100000	0.33183
GRCr8:chr5	78100000	78200000	0.30933
GRCr8:chr5	78200000	78300000	0.42758
GRCr8:chr5	78300000	78400000	0.55345
GRCr8:chr5	78400000	78500000	0.31409
GRCr8:chr5	78500000	78600000	0.47442
GRCr8:chr5	78600000	78700000	0.38839
GRCr8:chr5	78700000	78800000	0.46315
GRCr8:chr5	78800000	78900000	0.42338
GRCr8:chr5	78900000	79000000	0.42127
GRCr8:chr5	79000000	79100000	0.3923
GRCr8:chr5	79100000	79200000	0.43279
GRCr8:chr5	79200000	79300000	0.54887
GRCr8:chr5	79300000	79400000	0.42507
GRCr8:chr5	79400000	79500000	0.39819
GRCr8:chr5	79500000	79600000	0.46677
GRCr8:chr5	79600000	79700000	0.5723
GRCr8:chr5	79700000	79800000	0.55907
GRCr8:chr5	79800000	79900000	0.53613
GRCr8:chr5	79900000	80000000	0.49907
GRCr8:chr5	80000000	80100000	0.59701
GRCr8:chr5	80100000	80200000	0.55056
GRCr8:chr5	80200000	80300000	0.54755
GRCr8:chr5	80300000	80400000	0.49207
GRCr8:chr5	80400000	80500000	0.58766
GRCr8:chr5	80500000	80600000	0.62778
GRCr8:chr5	80600000	80700000	0.54621
GRCr8:chr5	80700000	80800000	0.30947
GRCr8:chr5	80800000	80900000	0.38428
GRCr8:chr5	80900000	81000000	0.34055
GRCr8:chr5	81000000	81100000	0.4187
GRCr8:chr5	81100000	81200000	0.21698
GRCr8:chr5	81200000	81300000	0.33769
GRCr8:chr5	81300000	81400000	0.45598
GRCr8:chr5	81400000	81500000	0.2901
GRCr8:chr5	81500000	81600000	0.2222
GRCr8:chr5	81600000	81700000	0.25461
GRCr8:chr5	81700000	81800000	0.17334
GRCr8:chr5	81800000	81900000	0.22452
GRCr8:chr5	81900000	82000000	0.27395
GRCr8:chr5	82000000	82100000	0.39995
GRCr8:chr5	82100000	82200000	0.34859
GRCr8:chr5	82200000	82300000	0.40049
GRCr8:chr5	82300000	82400000	0.35503
GRCr8:chr5	82400000	82500000	0.21803
GRCr8:chr5	82500000	82600000	0.31154
GRCr8:chr5	82600000	82700000	0.35788
GRCr8:chr5	82700000	82800000	0.39655
GRCr8:chr5	82800000	82900000	0.47544
GRCr8:chr5	82900000	83000000	0.4096
GRCr8:chr5	83000000	83100000	0.43178
GRCr8:chr5	83100000	83200000	0.43923
GRCr8:chr5	83200000	83300000	0.4283
GRCr8:chr5	83300000	83400000	0.44409
GRCr8:chr5	83400000	83500000	0.48739
GRCr8:chr5	83500000	83600000	0.13619
GRCr8:chr5	83600000	83700000	0.21191
GRCr8:chr5	83700000	83800000	0.15319
GRCr8:chr5	83800000	83900000	0.35643
GRCr8:chr5	83900000	84000000	0.42196
GRCr8:chr5	84000000	84100000	0.26482
GRCr8:chr5	84100000	84200000	0.46584
GRCr8:chr5	84200000	84300000	0.26164
GRCr8:chr5	84300000	84400000	0.24727
GRCr8:chr5	84400000	84500000	0.36976
GRCr8:chr5	84500000	84600000	0.2065
GRCr8:chr5	84600000	84700000	0.21882
GRCr8:chr5	84700000	84800000	0.22806
GRCr8:chr5	84800000	84900000	0.44112
GRCr8:chr5	84900000	85000000	0.57299
GRCr8:chr5	85000000	85100000	0.47171
GRCr8:chr5	85100000	85200000	0.4606
GRCr8:chr5	85200000	85300000	0.26115
GRCr8:chr5	85300000	85400000	0.55602
GRCr8:chr5	85400000	85500000	0.59318
GRCr8:chr5	85500000	85600000	0.44564
GRCr8:chr5	85600000	85700000	0.63665
GRCr8:chr5	85700000	85800000	0.58462
GRCr8:chr5	85800000	85900000	0.57603
GRCr8:chr5	85900000	86000000	0.51709
GRCr8:chr5	86000000	86100000	0.63917
GRCr8:chr5	86100000	86200000	0.56965
GRCr8:chr5	86200000	86300000	0.53917
GRCr8:chr5	86300000	86400000	0.48457
GRCr8:chr5	86400000	86500000	0.63065
GRCr8:chr5	86500000	86600000	0.52464
GRCr8:chr5	86600000	86700000	0.4891
GRCr8:chr5	86700000	86800000	0.68594
GRCr8:chr5	86800000	86900000	0.57378
GRCr8:chr5	86900000	87000000	0.51895
GRCr8:chr5	87000000	87100000	0.53839
GRCr8:chr5	87100000	87200000	0.41235
GRCr8:chr5	87200000	87300000	0.5718
GRCr8:chr5	87300000	87400000	0.50634
GRCr8:chr5	87400000	87500000	0.23607
GRCr8:chr5	87500000	87600000	0.32829
GRCr8:chr5	87600000	87700000	0.43871
GRCr8:chr5	87700000	87800000	0.50371
GRCr8:chr5	87800000	87900000	0.39919
GRCr8:chr5	87900000	88000000	0.51968
GRCr8:chr5	88000000	88100000	0.55632
GRCr8:chr5	88100000	88200000	0.31791
GRCr8:chr5	88200000	88300000	0.43722
GRCr8:chr5	88300000	88400000	0.38843
GRCr8:chr5	88400000	88500000	0.43267
GRCr8:chr5	88500000	88600000	0.4134
GRCr8:chr5	88600000	88700000	0.41729
GRCr8:chr5	88700000	88800000	0.59691
GRCr8:chr5	88800000	88900000	0.1896
GRCr8:chr5	88900000	89000000	0.35268
GRCr8:chr5	89000000	89100000	0.44092
GRCr8:chr5	89100000	89200000	0.67912
GRCr8:chr5	89200000	89300000	0.66727
GRCr8:chr5	89300000	89400000	0.53898
GRCr8:chr5	89400000	89500000	0.69504
GRCr8:chr5	89500000	89600000	0.65793
GRCr8:chr5	89600000	89700000	0.58997
GRCr8:chr5	89700000	89800000	0.5769
GRCr8:chr5	89800000	89900000	0.63067
GRCr8:chr5	89900000	90000000	0.68667
GRCr8:chr5	90000000	90100000	0.54361
GRCr8:chr5	90100000	90200000	0.7276
GRCr8:chr5	90200000	90300000	0.48839
GRCr8:chr5	90300000	90400000	0.61366
GRCr8:chr5	90400000	90500000	0.45335
GRCr8:chr5	90500000	90600000	0.52031
GRCr8:chr5	90600000	90700000	0.5627
GRCr8:chr5	90700000	90800000	0.73618
GRCr8:chr5	90800000	90900000	0.54095
GRCr8:chr5	90900000	91000000	0.21832
GRCr8:chr5	91000000	91100000	0.66456
GRCr8:chr5	91100000	91200000	0.60038
GRCr8:chr5	91200000	91300000	0.73516
GRCr8:chr5	91300000	91400000	0.6796
GRCr8:chr5	91400000	91500000	0.68426
GRCr8:chr5	91500000	91600000	0.57416
GRCr8:chr5	91600000	91700000	0.65926
GRCr8:chr5	91700000	91800000	0.73145
GRCr8:chr5	91800000	91900000	0.57563
GRCr8:chr5	91900000	92000000	0.67574
GRCr8:chr5	92000000	92100000	0.66166
GRCr8:chr5	92100000	92200000	0.77365
GRCr8:chr5	92200000	92300000	0.77847
GRCr8:chr5	92300000	92400000	0.73334
GRCr8:chr5	92400000	92500000	0.53745
GRCr8:chr5	92500000	92600000	0.72388
GRCr8:chr5	92600000	92700000	0.55096
GRCr8:chr5	92700000	92800000	0.61478
GRCr8:chr5	92800000	92900000	0.56935
GRCr8:chr5	92900000	93000000	0.78458
GRCr8:chr5	93000000	93100000	0.73177
GRCr8:chr5	93100000	93200000	0.68954
GRCr8:chr5	93200000	93300000	0.5038
GRCr8:chr5	93300000	93400000	0.60267
GRCr8:chr5	93400000	93500000	0.78367
GRCr8:chr5	93500000	93600000	0.76406
GRCr8:chr5	93600000	93700000	0.74766
GRCr8:chr5	93700000	93800000	0.66513
GRCr8:chr5	93800000	93900000	0.58867
GRCr8:chr5	93900000	94000000	0.81044
GRCr8:chr5	94000000	94100000	0.77192
GRCr8:chr5	94100000	94200000	0.71112
GRCr8:chr5	94200000	94300000	0.57448
GRCr8:chr5	94300000	94400000	0.58419
GRCr8:chr5	94400000	94500000	0.69787
GRCr8:chr5	94500000	94600000	0.63066
GRCr8:chr5	94600000	94700000	0.58579
GRCr8:chr5	94700000	94800000	0.74386
GRCr8:chr5	94800000	94900000	0.5395
GRCr8:chr5	94900000	95000000	0.47565
GRCr8:chr5	95000000	95100000	0.72984
GRCr8:chr5	95100000	95200000	0.18734
GRCr8:chr5	95200000	95300000	0.17978
GRCr8:chr5	95300000	95400000	0.21725
GRCr8:chr5	95400000	95500000	0.24328
GRCr8:chr5	95500000	95600000	0.28979
GRCr8:chr5	95600000	95700000	0.26715
GRCr8:chr5	95700000	95800000	0.35283
GRCr8:chr5	95800000	95900000	0.45801
GRCr8:chr5	95900000	96000000	0.40408
GRCr8:chr5	96000000	96100000	0.38092
GRCr8:chr5	96100000	96200000	0.37733
GRCr8:chr5	96200000	96300000	0.38243
GRCr8:chr5	96300000	96400000	0.46139
GRCr8:chr5	96400000	96500000	0.51488
GRCr8:chr5	96500000	96600000	0.27995
GRCr8:chr5	96600000	96700000	0.33719
GRCr8:chr5	96700000	96800000	0.55858
GRCr8:chr5	96800000	96900000	0.33214
GRCr8:chr5	96900000	97000000	0.45507
GRCr8:chr5	97000000	97100000	0.40096
GRCr8:chr5	97100000	97200000	0.43384
GRCr8:chr5	97200000	97300000	0.41302
GRCr8:chr5	97300000	97400000	0.42953
GRCr8:chr5	97400000	97500000	0.34833
GRCr8:chr5	97500000	97600000	0.54115
GRCr8:chr5	97600000	97700000	0.63751
GRCr8:chr5	97700000	97800000	0.58042
GRCr8:chr5	97800000	97900000	0.65842
GRCr8:chr5	97900000	98000000	0.55954
GRCr8:chr5	98000000	98100000	0.64045
GRCr8:chr5	98100000	98200000	0.57646
GRCr8:chr5	98200000	98300000	0.66335
GRCr8:chr5	98300000	98400000	0.62227
GRCr8:chr5	98400000	98500000	0.66298
GRCr8:chr5	98500000	98600000	0.64091
GRCr8:chr5	98600000	98700000	0.55661
GRCr8:chr5	98700000	98800000	0.64904
GRCr8:chr5	98800000	98900000	0.6862
GRCr8:chr5	98900000	99000000	0.67239
GRCr8:chr5	99000000	99100000	0.67741
GRCr8:chr5	99100000	99200000	0.64496
GRCr8:chr5	99200000	99300000	0.57875
GRCr8:chr5	99300000	99400000	0.58448
GRCr8:chr5	99400000	99500000	0.81662
GRCr8:chr5	99500000	99600000	0.72714
GRCr8:chr5	99600000	99700000	0.66796
GRCr8:chr5	99700000	99800000	0.69601
GRCr8:chr5	99800000	99900000	0.70915
GRCr8:chr5	99900000	100000000	0.56311
GRCr8:chr5	100000000	100100000	0.5683
GRCr8:chr5	100100000	100200000	0.64006
GRCr8:chr5	100200000	100300000	0.60033
GRCr8:chr5	100300000	100400000	0.36446
GRCr8:chr5	100400000	100500000	0.44858
GRCr8:chr5	100500000	100600000	0.55194
GRCr8:chr5	100600000	100700000	0.44426
GRCr8:chr5	100700000	100800000	0.52101
GRCr8:chr5	100800000	100900000	0.21861
GRCr8:chr5	100900000	101000000	0.3466
GRCr8:chr5	101000000	101100000	0.33836
GRCr8:chr5	101100000	101200000	0.2781
GRCr8:chr5	101200000	101300000	0.52772
GRCr8:chr5	101300000	101400000	0.47049
GRCr8:chr5	101400000	101500000	0.471
GRCr8:chr5	101500000	101600000	0.40934
GRCr8:chr5	101600000	101700000	0.44992
GRCr8:chr5	101700000	101800000	0.34231
GRCr8:chr5	101800000	101900000	0.10267
GRCr8:chr5	101900000	102000000	0.13541
GRCr8:chr5	102000000	102100000	0.20213
GRCr8:chr5	102100000	102200000	0.26007
GRCr8:chr5	102200000	102300000	0.25961
GRCr8:chr5	102300000	102400000	0.233
GRCr8:chr5	102400000	102500000	0.2578
GRCr8:chr5	102500000	102600000	0.44371
GRCr8:chr5	102600000	102700000	0.29938
GRCr8:chr5	102700000	102800000	0.52426
GRCr8:chr5	102800000	102900000	0.48111
GRCr8:chr5	102900000	103000000	0.52517
GRCr8:chr5	103000000	103100000	0.55181
GRCr8:chr5	103100000	103200000	0.54533
GRCr8:chr5	103200000	103300000	0.60213
GRCr8:chr5	103300000	103400000	0.31607
GRCr8:chr5	103400000	103500000	0.23819
GRCr8:chr5	103500000	103600000	0.29595
GRCr8:chr5	103600000	103700000	0.22151
GRCr8:chr5	103700000	103800000	0.14822
GRCr8:chr5	103800000	103900000	0.10352
GRCr8:chr5	103900000	104000000	0.10225
GRCr8:chr5	104000000	104100000	0.18231
GRCr8:chr5	104100000	104200000	0.36092
GRCr8:chr5	104200000	104300000	0.33111
GRCr8:chr5	104300000	104400000	0.50432
GRCr8:chr5	104400000	104500000	0.57964
GRCr8:chr5	104500000	104600000	0.46233
GRCr8:chr5	104600000	104700000	0.47146
GRCr8:chr5	104700000	104800000	0.33161
GRCr8:chr5	104800000	104900000	0.29352
GRCr8:chr5	104900000	105000000	0.49764
GRCr8:chr5	105000000	105100000	0.49857
GRCr8:chr5	105100000	105200000	0.36607
GRCr8:chr5	105200000	105300000	0.31665
GRCr8:chr5	105300000	105400000	0.35356
GRCr8:chr5	105400000	105500000	0.26756
GRCr8:chr5	105500000	105600000	0.30412
GRCr8:chr5	105600000	105700000	0.36166
GRCr8:chr5	105700000	105800000	0.27053
GRCr8:chr5	105800000	105900000	0.3152
GRCr8:chr5	105900000	106000000	0.37229
GRCr8:chr5	106000000	106100000	0.68747
GRCr8:chr5	106100000	106200000	0.41967
GRCr8:chr5	106200000	106300000	0.58549
GRCr8:chr5	106300000	106400000	0.48107
GRCr8:chr5	106400000	106500000	0.45949
GRCr8:chr5	106500000	106600000	0.35961
GRCr8:chr5	106600000	106700000	0.27583
GRCr8:chr5	106700000	106800000	0.31923
GRCr8:chr5	106800000	106900000	0.6056
GRCr8:chr5	106900000	107000000	0.36548
GRCr8:chr5	107000000	107100000	0.43118
GRCr8:chr5	107100000	107200000	0.39345
GRCr8:chr5	107200000	107300000	0.28432
GRCr8:chr5	107300000	107400000	0.21441
GRCr8:chr5	107400000	107500000	0.27378
GRCr8:chr5	107500000	107600000	0.3531
GRCr8:chr5	107600000	107700000	0.42932
GRCr8:chr5	107700000	107800000	0.37973
GRCr8:chr5	107800000	107900000	0.37719
GRCr8:chr5	107900000	108000000	0.44022
GRCr8:chr5	108000000	108100000	0.53646
GRCr8:chr5	108100000	108200000	0.74127
GRCr8:chr5	108200000	108300000	0.6924
GRCr8:chr5	108300000	108400000	0.63469
GRCr8:chr5	108400000	108500000	0.46048
GRCr8:chr5	108500000	108600000	0.64762
GRCr8:chr5	108600000	108700000	0.49652
GRCr8:chr5	108700000	108800000	0.35662
GRCr8:chr5	108800000	108900000	0.40633
GRCr8:chr5	108900000	109000000	0.49547
GRCr8:chr5	109000000	109100000	0.55952
GRCr8:chr5	109100000	109200000	0.33634
GRCr8:chr5	109200000	109300000	0.54262
GRCr8:chr5	109300000	109400000	0.49073
GRCr8:chr5	109400000	109500000	0.41355
GRCr8:chr5	109500000	109600000	0.64961
GRCr8:chr5	109600000	109700000	0.54882
GRCr8:chr5	109700000	109800000	0.53714
GRCr8:chr5	109800000	109900000	0.52278
GRCr8:chr5	109900000	110000000	0.63156
GRCr8:chr5	110000000	110100000	0.59051
GRCr8:chr5	110100000	110200000	0.61954
GRCr8:chr5	110200000	110300000	0.59042
GRCr8:chr5	110300000	110400000	0.55028
GRCr8:chr5	110400000	110500000	0.49668
GRCr8:chr5	110500000	110600000	0.48953
GRCr8:chr5	110600000	110700000	0.52168
GRCr8:chr5	110700000	110800000	0.54342
GRCr8:chr5	110800000	110900000	0.38647
GRCr8:chr5	110900000	111000000	0.33018
GRCr8:chr5	111000000	111100000	0.19649
GRCr8:chr5	111100000	111200000	0.15078
GRCr8:chr5	111200000	111300000	0.43404
GRCr8:chr5	111300000	111400000	0.6137
GRCr8:chr5	111400000	111500000	0.43609
GRCr8:chr5	111500000	111600000	0.60329
GRCr8:chr5	111600000	111700000	0.52188
GRCr8:chr5	111700000	111800000	0.5463
GRCr8:chr5	111800000	111900000	0.53366
GRCr8:chr5	111900000	112000000	0.48384
GRCr8:chr5	112000000	112100000	0.44162
GRCr8:chr5	112100000	112200000	0.62267
GRCr8:chr5	112200000	112300000	0.6917
GRCr8:chr5	112300000	112400000	0.56534
GRCr8:chr5	112400000	112500000	0.50054
GRCr8:chr5	112500000	112600000	0.57738
GRCr8:chr5	112600000	112700000	0.58375
GRCr8:chr5	112700000	112800000	0.57343
GRCr8:chr5	112800000	112900000	0.51217
GRCr8:chr5	112900000	113000000	0.57675
GRCr8:chr5	113000000	113100000	0.46765
GRCr8:chr5	113100000	113200000	0.52616
GRCr8:chr5	113200000	113300000	0.5893
GRCr8:chr5	113300000	113400000	0.46376
GRCr8:chr5	113400000	113500000	0.44087
GRCr8:chr5	113500000	113600000	0.39771
GRCr8:chr5	113600000	113700000	0.44599
GRCr8:chr5	113700000	113800000	0.45637
GRCr8:chr5	113800000	113900000	0.41454
GRCr8:chr5	113900000	114000000	0.49918
GRCr8:chr5	114000000	114100000	0.46259
GRCr8:chr5	114100000	114200000	0.42378
GRCr8:chr5	114200000	114300000	0.40302
GRCr8:chr5	114300000	114400000	0.45304
GRCr8:chr5	114400000	114500000	0.44828
GRCr8:chr5	114500000	114600000	0.39089
GRCr8:chr5	114600000	114700000	0.56252
GRCr8:chr5	114700000	114800000	0.3639
GRCr8:chr5	114800000	114900000	0.52337
GRCr8:chr5	114900000	115000000	0.34486
GRCr8:chr5	115000000	115100000	0.18894
GRCr8:chr5	115100000	115200000	0.39464
GRCr8:chr5	115200000	115300000	0.51054
GRCr8:chr5	115300000	115400000	0.42156
GRCr8:chr5	115400000	115500000	0.35393
GRCr8:chr5	115500000	115600000	0.36621
GRCr8:chr5	115600000	115700000	0.33402
GRCr8:chr5	115700000	115800000	0.26144
GRCr8:chr5	115800000	115900000	0.23994
GRCr8:chr5	115900000	116000000	0.48867
GRCr8:chr5	116000000	116100000	0.55332
GRCr8:chr5	116100000	116200000	0.38287
GRCr8:chr5	116200000	116300000	0.55219
GRCr8:chr5	116300000	116400000	0.44765
GRCr8:chr5	116400000	116500000	0.34381
GRCr8:chr5	116500000	116600000	0.35249
GRCr8:chr5	116600000	116700000	0.56593
GRCr8:chr5	116700000	116800000	0.42626
GRCr8:chr5	116800000	116900000	0.45716
GRCr8:chr5	116900000	117000000	0.41692
GRCr8:chr5	117000000	117100000	0.49922
GRCr8:chr5	117100000	117200000	0.57532
GRCr8:chr5	117200000	117300000	0.47515
GRCr8:chr5	117300000	117400000	0.30524
GRCr8:chr5	117400000	117500000	0.17176
GRCr8:chr5	117500000	117600000	0.1947
GRCr8:chr5	117600000	117700000	0.1037
GRCr8:chr5	117700000	117800000	0.09262
GRCr8:chr5	117800000	117900000	0.14235
GRCr8:chr5	117900000	118000000	0.50463
GRCr8:chr5	118000000	118100000	0.60111
GRCr8:chr5	118100000	118200000	0.43397
GRCr8:chr5	118200000	118300000	0.30654
GRCr8:chr5	118300000	118400000	0.31089
GRCr8:chr5	118400000	118500000	0.40339
GRCr8:chr5	118500000	118600000	0.27
GRCr8:chr5	118600000	118700000	0.59292
GRCr8:chr5	118700000	118800000	0.25598
GRCr8:chr5	118800000	118900000	0.31826
GRCr8:chr5	118900000	119000000	0.54032
GRCr8:chr5	119000000	119100000	0.29727
GRCr8:chr5	119100000	119200000	0.27911
GRCr8:chr5	119200000	119300000	0.3676
GRCr8:chr5	119300000	119400000	0.34139
GRCr8:chr5	119400000	119500000	0.4814
GRCr8:chr5	119500000	119600000	0.43842
GRCr8:chr5	119600000	119700000	0.47779
GRCr8:chr5	119700000	119800000	0.25968
GRCr8:chr5	119800000	119900000	0.30178
GRCr8:chr5	119900000	120000000	0.16739
GRCr8:chr5	120000000	120100000	0.24381
GRCr8:chr5	120100000	120200000	0.26874
GRCr8:chr5	120200000	120300000	0.46516
GRCr8:chr5	120300000	120400000	0.5929
GRCr8:chr5	120400000	120500000	0.56417
GRCr8:chr5	120500000	120600000	0.30982
GRCr8:chr5	120600000	120700000	0.28095
GRCr8:chr5	120700000	120800000	0.35281
GRCr8:chr5	120800000	120900000	0.41231
GRCr8:chr5	120900000	121000000	0.209
GRCr8:chr5	121000000	121100000	0.40607
GRCr8:chr5	121100000	121200000	0.52136
GRCr8:chr5	121200000	121300000	0.40416
GRCr8:chr5	121300000	121400000	0.40525
GRCr8:chr5	121400000	121500000	0.36261
GRCr8:chr5	121500000	121600000	0.56843
GRCr8:chr5	121600000	121700000	0.73632
GRCr8:chr5	121700000	121800000	0.52172
GRCr8:chr5	121800000	121900000	0.58385
GRCr8:chr5	121900000	122000000	0.65749
